trade_index,datetime_utc,victim_size_usd,front_run_size_usd,victim_cost_baseline,victim_cost_actual,front_run_shares,back_run_revenue,attacker_profit,shares_lost,expected_value_lost,price_before,price_after_frontrun,price_after_victim,price_after_backrun,market,b,front_run_multiplier,min_victim_size_usd,price_impact
51,2025-06-03 18:46:22+00:00,625.0,312.5,624.9999999999982,624.9999999999982,312.5000000000009,312.5,0.0,1.8189894035458565e-12,1.818989403545833e-12,0.9999999999999871,0.9999999999999962,0.9999999999999998,0.9999999999999989,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,9.103828801926284e-15
52,2025-06-03 22:36:28+00:00,130.6825,65.34125000000131,130.68249999999898,130.68249999999898,65.3412500000004,65.34125000000131,0.0,0.0,0.0,0.9999999999999989,0.9999999999999991,0.9999999999999996,0.9999999999999993,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,2.220446049250313e-16
54,2025-06-04 09:06:47+00:00,312.4375,156.21875,312.4375,312.4375,156.2187499999991,156.21875,0.0,0.0,0.0,0.9999999999999996,0.9999999999999998,1.0,0.9999999999999998,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,2.220446049250313e-16
56,2025-06-05 09:47:26+00:00,179.0,89.5,179.0,179.0,89.49999999999909,89.5,0.0,0.0,0.0,0.9999999999999998,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,2.220446049250313e-16
57,2025-06-05 13:12:59+00:00,332.0,166.0,332.0,332.0,165.9999999999991,166.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
59,2025-06-05 19:51:34+00:00,249.0,124.5,249.0,249.0,124.49999999999909,124.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
60,2025-06-05 22:42:21+00:00,6358.60375,3179.301875000001,6358.603749999998,6358.603749999998,3179.301875,3179.301875000001,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
61,2025-06-05 23:43:16+00:00,1256.19,628.0949999999975,1256.1899999999987,1256.1900000000023,628.0949999999993,628.0950000000012,3.637978807091713e-12,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
63,2025-06-06 00:17:38+00:00,600.0,300.0,600.0,600.0,299.9999999999982,300.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
64,2025-06-06 00:18:00+00:00,466.72,233.36000000000058,466.72000000000116,466.72000000000116,233.35999999999876,233.36000000000058,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
66,2025-06-06 03:05:26+00:00,525.45,262.72499999999854,525.4499999999971,525.4499999999971,262.72500000000036,262.72499999999854,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
67,2025-06-06 03:26:16+00:00,500.0,250.0,500.0,500.0,249.99999999999818,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
68,2025-06-06 03:29:12+00:00,100.0,50.0,100.0,100.0,49.99999999999818,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
69,2025-06-06 03:29:54+00:00,326.53846,163.26922999999806,326.5384600000034,326.5384600000034,163.26922999999988,163.26922999999806,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
70,2025-06-06 03:33:54+00:00,8100.0,4050.0,8100.0,8100.000000000004,4049.999999999998,4050.0000000000036,3.637978807091713e-12,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
71,2025-06-06 03:34:18+00:00,368.0,184.0,368.0,368.0,183.99999999999818,184.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
72,2025-06-06 03:34:28+00:00,500.0,250.0,500.0,500.0,249.99999999999818,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
73,2025-06-06 03:35:46+00:00,180.0,90.0,180.0,180.0,89.99999999999818,90.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
75,2025-06-06 07:24:32+00:00,337.769229,168.88461449999886,337.7692289999977,337.7692289999977,168.88461450000068,168.88461449999886,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
77,2025-06-06 17:12:25+00:00,120.307691,60.15384549999726,120.3076910000018,120.3076910000018,60.15384549999908,60.15384549999726,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
84,2025-06-07 23:01:10+00:00,229.0,114.5,229.0,229.0,114.49999999999818,114.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
89,2025-06-08 22:46:30+00:00,2500.0,1250.0,2500.0,2500.0,1249.9999999999982,1250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
91,2025-06-09 00:29:06+00:00,372.222221,186.11111050000181,372.22222100000363,372.22222100000363,186.11111049999818,186.11111050000181,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
92,2025-06-09 06:50:45+00:00,350.0,175.0,350.0,350.0,174.99999999999636,175.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
93,2025-06-09 08:32:08+00:00,105.263156,52.631578000000445,105.26315600000089,105.26315600000089,52.63157799999681,52.631578000000445,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
95,2025-06-10 18:37:34+00:00,526.315788,263.1578940000036,526.3157880000072,526.3157880000072,263.15789399999994,263.1578940000036,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
96,2025-06-11 22:53:40+00:00,131.578946,65.78947299999709,131.57894599999418,131.57894599999418,65.78947300000073,65.78947299999709,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
98,2025-06-12 03:55:47+00:00,142.857141,71.42857049999293,142.8571410000004,142.8571410000004,71.42857049999657,71.42857049999293,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
99,2025-06-12 04:07:55+00:00,142.857141,71.42857049999293,142.8571410000004,142.8571410000004,71.42857049999657,71.42857049999293,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
104,2025-06-13 21:22:58+00:00,956.110856,478.05542800000694,956.1108559999993,956.1108559999993,478.0554280000033,478.05542800000694,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
117,2025-06-14 05:55:36+00:00,188.67,94.3350000000064,188.66999999999825,188.66999999999825,94.33500000000276,94.3350000000064,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
120,2025-06-14 06:55:05+00:00,200.0,100.0,200.0,200.0,99.99999999999636,100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
122,2025-06-15 00:41:07+00:00,112.0,56.0,112.0,112.0,55.99999999999636,56.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
123,2025-06-15 00:45:11+00:00,128.0,64.0,128.0,128.0,63.99999999999636,64.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
125,2025-06-16 16:57:59+00:00,240.0,120.0,240.0,240.0,119.99999999999636,120.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
126,2025-06-16 21:13:32+00:00,1000.0,500.0,1000.0,1000.0,499.99999999999636,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
127,2025-06-16 22:21:22+00:00,100.0,50.0,100.0,100.0,49.99999999999636,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
128,2025-06-16 22:21:38+00:00,100.0,50.0,100.0,100.0,49.99999999999636,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
129,2025-06-16 22:21:54+00:00,100.0,50.0,100.0,100.0,49.99999999999636,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
130,2025-06-16 22:22:20+00:00,100.0,50.0,100.0,100.0,49.99999999999636,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
135,2025-06-17 15:47:51+00:00,3664.56,1832.2799999999988,3664.5599999999977,3664.5599999999977,1832.2800000000025,1832.2799999999988,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
139,2025-06-18 18:22:22+00:00,125.0,62.5,125.0,125.0,62.49999999999636,62.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
140,2025-06-18 18:33:46+00:00,4380.0,2190.0,4380.0,4380.0,2189.9999999999964,2190.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
142,2025-06-19 06:35:12+00:00,183.0,91.5,183.0,183.0,91.49999999999636,91.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
143,2025-06-19 13:30:07+00:00,150.0,75.0,150.0,150.0,74.99999999999636,75.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
144,2025-06-19 13:49:19+00:00,154.0,77.0,154.0,154.0,76.99999999999636,77.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
145,2025-06-19 14:07:13+00:00,159.375,79.6875,159.375,159.375,79.68749999999636,79.6875,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
148,2025-06-19 21:25:32+00:00,1000.0,500.0,1000.0,1000.0,499.99999999999636,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
149,2025-06-19 21:32:34+00:00,300.0,150.0,300.0,300.0,149.99999999999636,150.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
150,2025-06-19 21:50:12+00:00,250.0,125.0,250.0,250.0,124.99999999999636,125.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
151,2025-06-19 22:42:50+00:00,787.4,393.6999999999971,787.3999999999942,787.3999999999942,393.7000000000007,393.6999999999971,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
152,2025-06-19 22:54:26+00:00,222.222221,111.11111050000181,222.22222100000363,222.22222100000363,111.11111049999818,111.11111050000181,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
153,2025-06-20 00:15:12+00:00,1096.666665,548.3333324999985,1096.666664999997,1096.666664999997,548.3333325000021,548.3333324999985,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
154,2025-06-20 00:24:28+00:00,1000.0,500.0,1000.0,1000.0,499.99999999999636,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
156,2025-06-20 00:38:24+00:00,220.0,110.0,220.0,220.0,109.99999999999636,110.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
157,2025-06-20 00:56:34+00:00,200.0,100.0,200.0,200.0,99.99999999999636,100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
159,2025-06-20 01:01:16+00:00,100.0,50.0,100.0,100.0,49.99999999999636,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
160,2025-06-20 01:01:22+00:00,128.0,64.0,128.0,128.0,63.99999999999636,64.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
161,2025-06-20 01:01:22+00:00,302.0,151.0,302.0,302.0,150.99999999999636,151.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
162,2025-06-20 01:01:34+00:00,500.0,250.0,500.0,500.0,249.99999999999636,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
164,2025-06-20 01:03:02+00:00,256.0,128.0,256.0,256.0,127.99999999999636,128.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
165,2025-06-20 01:03:04+00:00,500.0,250.0,500.0,500.0,249.99999999999636,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
166,2025-06-20 01:03:06+00:00,500.0,250.0,500.0,500.0,249.99999999999636,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
167,2025-06-20 01:03:10+00:00,500.0,250.0,500.0,500.0,249.99999999999636,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
168,2025-06-20 01:03:16+00:00,219.96,109.97999999999593,219.9600000000064,219.9600000000064,109.97999999999956,109.97999999999593,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
171,2025-06-20 01:06:28+00:00,110.0,55.0,110.0,110.0,54.99999999999636,55.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
179,2025-06-20 01:41:56+00:00,1000.0,500.0,1000.0,1000.0,499.99999999999636,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
184,2025-06-20 01:43:38+00:00,1085.83,542.9149999999936,1085.8300000000017,1085.8300000000017,542.9149999999972,542.9149999999936,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
186,2025-06-20 01:44:20+00:00,100.0,50.0,100.0,100.0,49.99999999999636,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
187,2025-06-20 01:44:22+00:00,100.0,50.0,100.0,100.0,49.99999999999636,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
190,2025-06-20 01:44:30+00:00,100.0,50.0,100.0,100.0,49.99999999999636,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
191,2025-06-20 01:44:30+00:00,100.0,50.0,100.0,100.0,49.99999999999636,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
192,2025-06-20 01:44:32+00:00,100.0,50.0,100.0,100.0,49.99999999999636,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
193,2025-06-20 01:44:40+00:00,977.0,488.5,977.0,977.0,488.49999999999636,488.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
194,2025-06-20 01:44:56+00:00,603.0,301.5,603.0,603.0,301.49999999999636,301.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
210,2025-06-20 12:39:47+00:00,188.461537,94.2307684999978,188.4615369999956,188.4615369999956,94.23076850000143,94.2307684999978,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
213,2025-06-20 16:26:14+00:00,200.0,100.0,200.0,200.0,99.99999999999636,100.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
216,2025-06-21 02:47:07+00:00,144.0,72.0,144.0,144.0,71.99999999999636,72.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
217,2025-06-21 05:06:05+00:00,1679.073665,839.5368325000018,1679.0736650000035,1679.0736650000035,839.5368324999981,839.5368325000018,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
223,2025-06-22 01:39:27+00:00,139.0,69.5,139.0,139.0,69.49999999999636,69.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
224,2025-06-22 06:11:52+00:00,103.333332,51.666666000004625,103.3333319999947,103.3333319999947,51.66666600000099,51.666666000004625,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
225,2025-06-22 12:16:58+00:00,100.0,50.0,100.0,100.0,49.99999999999636,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
226,2025-06-22 15:49:25+00:00,500.0,250.0,499.99999999998545,499.99999999998545,249.99999999999636,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
228,2025-06-22 18:37:31+00:00,100.0,50.000000000007276,99.99999999999272,99.99999999999272,50.000000000010914,50.000000000007276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
230,2025-06-22 19:57:03+00:00,229.0,114.50000000000728,228.99999999998545,229.0,114.49999999999636,114.50000000000728,0.0,-7.275957614183426e-12,-7.275957614183426e-12,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
233,2025-06-22 23:57:15+00:00,387.903224,193.95161199998984,387.90322399998695,387.90322399998695,193.95161200000803,193.9516120000044,1.4551915228366852e-11,1.4551915228366852e-11,1.4551915228366852e-11,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
234,2025-06-22 23:58:35+00:00,364.733332,182.36666600000171,364.73333199999615,364.7333319999889,182.36666599999808,182.366666000009,7.275957614183426e-12,1.0913936421275139e-11,1.0913936421275139e-11,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
235,2025-06-23 00:05:51+00:00,906.4,453.20000000000437,906.3999999999869,906.3999999999942,453.1999999999898,453.19999999998254,-2.1827872842550278e-11,-1.4551915228366852e-11,-1.4551915228366852e-11,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
237,2025-06-23 00:06:03+00:00,192.12,96.05999999999767,192.11999999999534,192.11999999999534,96.06000000000495,96.05999999999767,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
238,2025-06-23 00:10:59+00:00,222.0,111.0,222.0,222.0,110.99999999999272,111.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
239,2025-06-23 00:11:43+00:00,278.0,139.0,278.0,278.0,138.99999999999272,139.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
240,2025-06-23 00:11:45+00:00,500.0,250.0,500.0,500.0,249.99999999999272,250.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
243,2025-06-23 00:13:55+00:00,486.0,243.0,486.0,486.0,242.99999999999272,243.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
244,2025-06-23 00:16:51+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
246,2025-06-23 00:16:55+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
247,2025-06-23 00:16:57+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
248,2025-06-23 00:17:03+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
249,2025-06-23 00:17:05+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
250,2025-06-23 00:17:07+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
251,2025-06-23 00:17:13+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
252,2025-06-23 00:17:15+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
253,2025-06-23 00:17:23+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
255,2025-06-23 00:19:07+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
256,2025-06-23 00:19:09+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
257,2025-06-23 00:19:11+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
258,2025-06-23 00:19:13+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
259,2025-06-23 00:19:13+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
260,2025-06-23 00:19:13+00:00,100.0,50.0,100.0,100.0,49.999999999992724,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
261,2025-06-23 00:19:29+00:00,346.0,173.0,346.0,346.0,172.99999999999272,173.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
263,2025-06-23 00:22:43+00:00,260.0,130.0,260.0,260.0,129.99999999999272,130.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
264,2025-06-23 00:22:57+00:00,239.91,119.9549999999872,239.9100000000035,239.9100000000035,119.95499999999447,119.9549999999872,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
266,2025-06-23 00:25:23+00:00,395.0,197.5,395.0,395.0,197.49999999999272,197.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
268,2025-06-23 00:32:11+00:00,100.0,50.0,100.0,100.0,49.999999999992724,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
269,2025-06-23 00:34:53+00:00,9791.15,4895.575000000012,9791.149999999994,9791.149999999994,4895.575000000004,4895.575000000012,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
274,2025-06-23 00:56:07+00:00,100.0,50.0,100.0,100.0,49.999999999992724,50.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
277,2025-06-23 00:56:41+00:00,453.0,226.5,453.0,453.0,226.49999999999272,226.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
280,2025-06-23 00:58:33+00:00,539.0,269.5,539.0,539.0,269.4999999999927,269.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
281,2025-06-23 01:01:31+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
282,2025-06-23 01:01:33+00:00,660.0,330.0,660.0,660.0,329.9999999999927,330.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
283,2025-06-23 01:06:09+00:00,1000.0,500.0,1000.0,1000.0,499.9999999999927,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NBA Finals Thunder vs Pacers,250.0,0.5,100.0,0.0
